evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
E-EVT-003919,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003919,mock-83265-81ed4937-evt-003919,mock-83265-81ed4937-evt-003919,3919,186,,LLM_DECISION_RESPONSE event at sequence 3919,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003920,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003920,mock-83265-81ed4937-evt-003920,mock-83265-81ed4937-evt-003920,3920,186,,LLM_PUBLIC_MESSAGE event at sequence 3920,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003921,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003921,mock-83265-81ed4937-evt-003921,mock-83265-81ed4937-evt-003921,3921,186,,LLM_PRIVATE_THOUGHT event at sequence 3921,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003922,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003922,mock-83265-81ed4937-evt-003922,mock-83265-81ed4937-evt-003922,3922,186,,TURN_ENDED event at sequence 3922,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003923,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003923,mock-83265-81ed4937-evt-003923,mock-83265-81ed4937-evt-003923,3923,187,,TURN_STARTED event at sequence 3923,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003924,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003924,mock-83265-81ed4937-evt-003924,mock-83265-81ed4937-evt-003924,3924,187,,DICE_ROLLED event at sequence 3924,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003925,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003925,mock-83265-81ed4937-evt-003925,mock-83265-81ed4937-evt-003925,3925,187,,PLAYER_MOVED event at sequence 3925,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003926,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003926,mock-83265-81ed4937-evt-003926,mock-83265-81ed4937-evt-003926,3926,187,,LLM_DECISION_REQUESTED event at sequence 3926,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003927,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003927,mock-83265-81ed4937-evt-003927,mock-83265-81ed4937-evt-003927,3927,187,,LLM_DECISION_RESPONSE event at sequence 3927,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003928,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003928,mock-83265-81ed4937-evt-003928,mock-83265-81ed4937-evt-003928,3928,187,,LLM_PUBLIC_MESSAGE event at sequence 3928,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003929,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003929,mock-83265-81ed4937-evt-003929,mock-83265-81ed4937-evt-003929,3929,187,,LLM_PRIVATE_THOUGHT event at sequence 3929,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003930,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003930,mock-83265-81ed4937-evt-003930,mock-83265-81ed4937-evt-003930,3930,187,,CASH_CHANGED event at sequence 3930,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003931,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003931,mock-83265-81ed4937-evt-003931,mock-83265-81ed4937-evt-003931,3931,187,,HOUSE_BUILT event at sequence 3931,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003932,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003932,mock-83265-81ed4937-evt-003932,mock-83265-81ed4937-evt-003932,3932,187,,LLM_DECISION_REQUESTED event at sequence 3932,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003933,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003933,mock-83265-81ed4937-evt-003933,mock-83265-81ed4937-evt-003933,3933,187,,LLM_DECISION_RESPONSE event at sequence 3933,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003934,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003934,mock-83265-81ed4937-evt-003934,mock-83265-81ed4937-evt-003934,3934,187,,LLM_PUBLIC_MESSAGE event at sequence 3934,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003935,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003935,mock-83265-81ed4937-evt-003935,mock-83265-81ed4937-evt-003935,3935,187,,LLM_PRIVATE_THOUGHT event at sequence 3935,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003936,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003936,mock-83265-81ed4937-evt-003936,mock-83265-81ed4937-evt-003936,3936,187,,TURN_ENDED event at sequence 3936,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003937,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003937,mock-83265-81ed4937-evt-003937,mock-83265-81ed4937-evt-003937,3937,188,,TURN_STARTED event at sequence 3937,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003938,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003938,mock-83265-81ed4937-evt-003938,mock-83265-81ed4937-evt-003938,3938,188,,DICE_ROLLED event at sequence 3938,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003939,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003939,mock-83265-81ed4937-evt-003939,mock-83265-81ed4937-evt-003939,3939,188,,PLAYER_MOVED event at sequence 3939,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003940,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003940,mock-83265-81ed4937-evt-003940,mock-83265-81ed4937-evt-003940,3940,188,,LLM_DECISION_REQUESTED event at sequence 3940,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003941,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003941,mock-83265-81ed4937-evt-003941,mock-83265-81ed4937-evt-003941,3941,188,,LLM_DECISION_RESPONSE event at sequence 3941,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003942,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003942,mock-83265-81ed4937-evt-003942,mock-83265-81ed4937-evt-003942,3942,188,,LLM_PUBLIC_MESSAGE event at sequence 3942,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003943,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003943,mock-83265-81ed4937-evt-003943,mock-83265-81ed4937-evt-003943,3943,188,,LLM_PRIVATE_THOUGHT event at sequence 3943,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003944,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003944,mock-83265-81ed4937-evt-003944,mock-83265-81ed4937-evt-003944,3944,188,,TURN_ENDED event at sequence 3944,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-186-188""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003945,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003945,mock-83265-81ed4937-evt-003945,mock-83265-81ed4937-evt-003945,3945,189,,TURN_STARTED event at sequence 3945,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003946,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003946,mock-83265-81ed4937-evt-003946,mock-83265-81ed4937-evt-003946,3946,189,,DICE_ROLLED event at sequence 3946,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003947,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003947,mock-83265-81ed4937-evt-003947,mock-83265-81ed4937-evt-003947,3947,189,,PLAYER_MOVED event at sequence 3947,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003948,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003948,mock-83265-81ed4937-evt-003948,mock-83265-81ed4937-evt-003948,3948,189,,LLM_DECISION_REQUESTED event at sequence 3948,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003949,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003949,mock-83265-81ed4937-evt-003949,mock-83265-81ed4937-evt-003949,3949,189,,LLM_DECISION_RESPONSE event at sequence 3949,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003950,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003950,mock-83265-81ed4937-evt-003950,mock-83265-81ed4937-evt-003950,3950,189,,LLM_PUBLIC_MESSAGE event at sequence 3950,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003951,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003951,mock-83265-81ed4937-evt-003951,mock-83265-81ed4937-evt-003951,3951,189,,LLM_PRIVATE_THOUGHT event at sequence 3951,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003952,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003952,mock-83265-81ed4937-evt-003952,mock-83265-81ed4937-evt-003952,3952,189,,TURN_ENDED event at sequence 3952,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003953,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003953,mock-83265-81ed4937-evt-003953,mock-83265-81ed4937-evt-003953,3953,190,,TURN_STARTED event at sequence 3953,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003954,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003954,mock-83265-81ed4937-evt-003954,mock-83265-81ed4937-evt-003954,3954,190,,DICE_ROLLED event at sequence 3954,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003955,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003955,mock-83265-81ed4937-evt-003955,mock-83265-81ed4937-evt-003955,3955,190,,PLAYER_MOVED event at sequence 3955,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003956,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003956,mock-83265-81ed4937-evt-003956,mock-83265-81ed4937-evt-003956,3956,190,,LLM_DECISION_REQUESTED event at sequence 3956,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003957,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003957,mock-83265-81ed4937-evt-003957,mock-83265-81ed4937-evt-003957,3957,190,,LLM_DECISION_RESPONSE event at sequence 3957,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003958,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003958,mock-83265-81ed4937-evt-003958,mock-83265-81ed4937-evt-003958,3958,190,,LLM_PUBLIC_MESSAGE event at sequence 3958,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003959,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003959,mock-83265-81ed4937-evt-003959,mock-83265-81ed4937-evt-003959,3959,190,,LLM_PRIVATE_THOUGHT event at sequence 3959,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003960,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003960,mock-83265-81ed4937-evt-003960,mock-83265-81ed4937-evt-003960,3960,190,,CASH_CHANGED event at sequence 3960,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003961,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003961,mock-83265-81ed4937-evt-003961,mock-83265-81ed4937-evt-003961,3961,190,,CASH_CHANGED event at sequence 3961,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003962,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003962,mock-83265-81ed4937-evt-003962,mock-83265-81ed4937-evt-003962,3962,190,,CASH_CHANGED event at sequence 3962,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-003963,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-003963,mock-83265-81ed4937-evt-003963,mock-83265-81ed4937-evt-003963,3963,190,,PROPERTY_PURCHASED event at sequence 3963,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-189-191""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
